,Ua,Cm,Ca,Hm,air_temp,mass_temp,OD_temp,HVAC_power,hour,date,hvac_average_power
1531244,1,1,1,1,0,0,11,10000,25200.0,171,1217.7777777777778
1531245,1,1,1,1,0,0,11,10000,25200.0,263,1671.111111111111
1531246,1,1,1,1,0,0,11,10000,25200.0,354,1217.7777777777778
1531247,1,1,1,1,0,0,11,10000,25200.0,364,1217.7777777777778
1531248,1,1,1,1,0,0,11,10000,27000.0,0,1217.7777777777778
1531249,1,1,1,1,0,0,11,10000,27000.0,79,1626.6666666666667
1531250,1,1,1,1,0,0,11,10000,27000.0,171,1217.7777777777778
1531251,1,1,1,1,0,0,11,10000,27000.0,263,1217.7777777777778
1531252,1,1,1,1,0,0,11,10000,27000.0,354,1217.7777777777778
1531253,1,1,1,1,0,0,11,10000,27000.0,364,1217.7777777777778
1531254,1,1,1,1,0,0,11,10000,39600.0,0,1217.7777777777778
1531255,1,1,1,1,0,0,11,10000,39600.0,79,1617.7777777777778
1531256,1,1,1,1,0,0,11,10000,39600.0,171,1217.7777777777778
1531257,1,1,1,1,0,0,11,10000,39600.0,263,1217.7777777777778
1531258,1,1,1,1,0,0,11,10000,39600.0,354,1217.7777777777778
1531259,1,1,1,1,0,0,11,10000,39600.0,364,1217.7777777777778
1531260,1,1,1,1,0,0,11,10000,46800.0,0,1217.7777777777778
1531261,1,1,1,1,0,0,11,10000,46800.0,79,1555.5555555555557
1531262,1,1,1,1,0,0,11,10000,46800.0,171,1217.7777777777778
1531263,1,1,1,1,0,0,11,10000,46800.0,263,1217.7777777777778
1531264,1,1,1,1,0,0,11,10000,46800.0,354,1217.7777777777778
1531265,1,1,1,1,0,0,11,10000,46800.0,364,1457.7777777777778
1531266,1,1,1,1,0,0,11,10000,57600.0,0,1626.6666666666667
1531267,1,1,1,1,0,0,11,10000,57600.0,79,1217.7777777777778
1531268,1,1,1,1,0,0,11,10000,57600.0,171,1217.7777777777778
1531269,1,1,1,1,0,0,11,10000,57600.0,263,1217.7777777777778
1531270,1,1,1,1,0,0,11,10000,57600.0,354,1671.111111111111
1531271,1,1,1,1,0,0,11,10000,57600.0,364,1217.7777777777778
1531272,1,1,1,1,0,0,11,10000,61200.0,0,1217.7777777777778
1531273,1,1,1,1,0,0,11,10000,61200.0,79,1217.7777777777778
1531274,1,1,1,1,0,0,11,10000,61200.0,171,1617.7777777777778
1531275,1,1,1,1,0,0,11,10000,61200.0,263,1546.6666666666667
1531276,1,1,1,1,0,0,11,10000,61200.0,354,1217.7777777777778
1531277,1,1,1,1,0,0,11,10000,61200.0,364,1608.888888888889
1531278,1,1,1,1,0,0,11,10000,63000.0,0,1217.7777777777778
1531279,1,1,1,1,0,0,11,10000,63000.0,79,1217.7777777777778
1531280,1,1,1,1,0,0,11,10000,63000.0,171,1217.7777777777778
